262.05	135.32
262.421	130.28
262.792	178.17
263.163	221.02
263.534	215.98
263.905	142.89
264.276	152.97
264.647	168.09
265.018	185.74
265.389	135.32
265.76	127.76
266.131	120.2
266.502	218.5
266.873	135.32
267.244	173.13
267.615	208.42
267.986	205.9
268.357	205.9
268.727	89.95
269.098	205.9
269.469	228.58
269.84	178.17
270.211	117.68
270.581	130.28
270.952	150.45
271.323	127.76
271.693	110.12
272.064	130.28
272.434	173.13
272.805	218.5
273.175	188.26
273.546	188.26
273.916	195.82
274.287	178.17
274.657	132.8
275.028	120.2
275.398	178.17
275.769	215.98
276.139	203.38
276.509	135.32
276.88	102.56
277.25	226.06
277.62	168.09
277.99	210.94
278.361	130.28
278.731	79.87
279.101	112.64
279.471	132.8
279.841	152.97
280.211	221.02
280.582	223.54
280.952	178.17
281.322	102.56
281.692	147.93
282.062	236.15
282.432	130.28
282.802	180.69
283.172	135.32
283.541	215.98
283.911	195.82
284.281	163.05
284.651	203.38
285.021	203.38
285.391	72.31
285.76	140.36
286.13	185.74
286.5	160.53
286.87	147.93
287.239	168.09
287.609	152.97
287.978	175.65
288.348	89.95
288.718	82.39
289.087	160.53
289.457	233.63
289.826	223.54
290.196	163.05
290.565	190.78
290.935	195.82
291.304	198.34
291.673	183.21
292.043	150.45
292.412	160.53
292.781	218.5
293.151	152.97
293.52	142.89
293.889	190.78
294.259	163.05
294.628	175.65
294.997	183.21
295.366	231.11
295.735	170.61
296.104	155.49
296.473	155.49
296.842	150.45
297.212	150.45
297.581	210.94
297.95	137.84
298.318	112.64
298.687	100.04
299.056	170.61
299.425	253.79
299.794	150.45
300.163	160.53
300.532	188.26
300.901	173.13
301.269	168.09
301.638	115.16
302.007	110.12
302.376	112.64
302.744	122.72
303.113	173.13
303.482	175.65
303.85	195.82
304.219	210.94
304.587	183.21
304.956	241.19
305.324	273.96
305.693	137.84
306.061	102.56
306.43	137.84
306.798	190.78
307.166	137.84
307.535	145.41
307.903	205.9
308.272	208.42
308.64	188.26
309.008	183.21
309.376	195.82
309.745	195.82
310.113	130.28
310.481	210.94
310.849	243.71
311.217	107.6
311.585	178.17
311.953	150.45
312.321	130.28
312.689	132.8
313.057	200.86
313.425	132.8
313.793	193.3
314.161	188.26
314.529	173.13
314.897	213.46
315.265	127.76
315.633	155.49
316	223.54
316.368	183.21
316.736	142.89
317.104	145.41
317.471	147.93
317.839	150.45
318.207	163.05
318.574	185.74
318.942	195.82
319.31	163.05
319.677	140.36
320.045	208.42
320.412	213.46
320.78	231.11
321.147	185.74
321.514	170.61
321.882	132.8
322.249	155.49
322.617	190.78
322.984	178.17
323.351	127.76
323.718	188.26
324.086	208.42
324.453	140.36
324.82	152.97
325.187	195.82
325.554	208.42
325.922	142.89
326.289	188.26
326.656	195.82
327.023	198.34
327.39	152.97
327.757	107.6
328.124	248.75
328.491	165.57
328.858	193.3
329.225	173.13
329.591	208.42
329.958	170.61
330.325	178.17
330.692	218.5
331.059	195.82
331.425	215.98
331.792	135.32
332.159	163.05
332.525	203.38
332.892	135.32
333.259	175.65
333.625	115.16
333.992	218.5
334.358	215.98
334.725	147.93
335.091	173.13
335.458	253.79
335.824	165.57
336.191	178.17
336.557	173.13
336.923	236.15
337.29	135.32
337.656	145.41
338.022	170.61
338.389	117.68
338.755	203.38
339.121	120.2
339.487	228.58
339.853	231.11
340.219	188.26
340.586	122.72
340.952	158.01
341.318	261.35
341.684	193.3
342.05	263.87
342.416	200.86
342.782	150.45
343.147	178.17
343.513	183.21
343.879	130.28
344.245	163.05
344.611	94.99
344.977	142.89
345.342	218.5
345.708	152.97
346.074	168.09
346.439	120.2
346.805	163.05
347.171	82.39
347.536	160.53
347.902	200.86
348.267	158.01
348.633	190.78
348.998	122.72
349.364	231.11
349.729	163.05
350.095	125.24
350.46	236.15
350.826	185.74
351.191	226.06
351.556	193.3
351.921	190.78
352.287	173.13
352.652	198.34
353.017	170.61
353.382	203.38
353.747	178.17
354.113	208.42
354.478	155.49
354.843	175.65
355.208	173.13
355.573	170.61
355.938	120.2
356.303	208.42
356.668	221.02
357.032	203.38
357.397	158.01
357.762	190.78
358.127	203.38
358.492	281.52
358.857	125.24
359.221	226.06
359.586	243.71
359.951	208.42
360.315	173.13
360.68	175.65
361.045	173.13
361.409	200.86
361.774	110.12
362.138	122.72
362.503	210.94
362.867	258.83
363.232	248.75
363.596	150.45
363.96	203.38
364.325	213.46
364.689	122.72
365.053	130.28
365.418	178.17
365.782	256.31
366.146	163.05
366.51	160.53
366.874	158.01
367.239	147.93
367.603	132.8
367.967	107.6
368.331	132.8
368.695	200.86
369.059	145.41
369.423	183.21
369.787	173.13
370.151	195.82
370.515	137.84
370.878	190.78
371.242	163.05
371.606	185.74
371.97	190.78
372.334	178.17
372.697	130.28
373.061	122.72
373.425	142.89
373.788	137.84
374.152	236.15
374.516	152.97
374.879	210.94
375.243	117.68
375.606	215.98
375.97	198.34
376.333	241.19
376.696	178.17
377.06	193.3
377.423	193.3
377.786	173.13
378.15	160.53
378.513	163.05
378.876	205.9
379.24	77.35
379.603	236.15
379.966	208.42
380.329	178.17
380.692	163.05
381.055	180.69
381.418	193.3
381.781	145.41
382.144	158.01
382.507	137.84
382.87	170.61
383.233	203.38
383.596	115.16
383.959	208.42
384.322	236.15
384.684	168.09
385.047	170.61
385.41	120.2
385.773	135.32
386.135	236.15
386.498	163.05
386.861	236.15
387.223	190.78
387.586	180.69
387.948	183.21
388.311	223.54
388.673	117.68
389.036	208.42
389.398	173.13
389.76	203.38
390.123	178.17
390.485	291.6
390.847	200.86
391.21	180.69
391.572	145.41
391.934	183.21
392.296	200.86
392.659	185.74
393.021	203.38
393.383	183.21
393.745	228.58
394.107	213.46
394.469	163.05
394.831	228.58
395.193	195.82
395.555	221.02
395.917	195.82
396.279	180.69
396.64	236.15
397.002	137.84
397.364	208.42
397.726	175.65
398.087	213.46
398.449	243.71
398.811	178.17
399.172	180.69
399.534	228.58
399.896	226.06
400.257	243.71
400.619	223.54
400.98	243.71
401.342	273.96
401.703	241.19
402.064	236.15
402.426	226.06
402.787	279
403.148	324.37
403.51	243.71
403.871	359.65
404.232	309.24
404.593	321.85
404.955	339.49
405.316	339.49
405.677	362.18
406.038	415.11
406.399	457.96
406.76	422.67
407.121	508.37
407.482	405.03
407.843	490.72
408.204	518.45
408.565	513.41
408.925	513.41
409.286	619.27
409.647	591.55
410.008	604.15
410.368	657.08
410.729	742.78
411.09	770.51
411.45	853.69
411.811	790.67
412.172	871.33
412.532	949.47
412.893	989.8
413.253	1025.09
413.614	1007.44
413.974	1163.72
414.334	1115.83
414.695	1219.17
415.055	1209.09
415.415	1398.13
415.776	1428.38
416.136	1476.27
416.496	1488.87
416.856	1632.55
417.216	1612.38
417.577	1735.89
417.937	1879.56
418.297	1882.08
418.657	2023.24
419.017	2156.83
419.377	2202.2
419.737	2204.72
420.097	2459.3
420.456	2527.35
420.816	2567.68
421.176	2597.93
421.536	2784.45
421.896	2877.71
422.255	2923.08
422.615	3175.14
422.975	3205.39
423.334	3250.76
423.694	3349.06
424.053	3623.8
424.413	3679.25
424.772	3790.16
425.132	3787.64
425.491	3901.07
425.851	4011.97
426.21	4193.45
426.57	4369.89
426.929	4445.51
427.288	4591.7
427.647	4831.16
428.007	4906.78
428.366	5012.64
428.725	5151.27
429.084	5390.73
429.443	5620.1
429.802	5806.62
430.161	5922.57
430.52	6131.78
430.879	6320.82
431.238	6257.8
431.597	6494.74
431.956	6683.78
432.315	7013.98
432.674	7066.91
433.033	7203.02
433.391	7477.76
433.75	7757.55
434.109	7956.67
434.467	8102.87
434.826	8347.36
435.185	8480.95
435.543	8937.18
435.902	8914.49
436.26	9131.26
436.619	9317.79
436.977	9567.32
437.336	9952.97
437.694	10114.29
438.052	10245.36
438.411	10540.27
438.769	10782.24
439.127	10941.04
439.486	10822.57
439.844	11278.79
440.202	11190.57
440.56	11586.3
440.918	11518.25
441.276	11493.04
441.634	11679.57
441.992	11525.81
442.35	11674.52
442.708	11682.09
443.066	11762.74
443.424	11268.71
443.782	11094.79
444.14	11145.2
444.498	10487.33
444.855	10636.05
445.213	10323.5
445.571	9862.23
445.928	9640.42
446.286	9390.88
446.644	9058.17
447.001	8768.3
447.359	8410.38
447.716	8183.53
448.074	7704.62
448.431	7356.78
448.789	7258.47
449.146	6890.47
449.503	6545.15
449.861	6348.55
450.218	5960.38
450.575	5741.09
450.932	5332.75
451.289	5347.88
451.647	5201.68
452.004	5042.89
452.361	4783.27
452.718	4669.84
453.075	4342.17
453.432	4188.41
453.789	4125.4
454.146	4059.86
454.503	3855.7
454.859	3790.16
455.216	3528.02
455.573	3570.87
455.93	3495.25
456.287	3366.7
456.643	3326.37
457	3170.1
457.357	3099.52
457.713	3104.56
458.07	2809.66
458.426	2766.81
458.783	2797.05
459.139	2819.74
459.496	2693.71
459.852	2567.68
460.208	2542.47
460.565	2519.79
460.921	2330.75
461.277	2308.06
461.634	2237.48
461.99	2267.73
462.346	2071.13
462.702	2066.09
463.058	2015.67
463.414	1927.45
463.77	2025.76
464.126	1816.55
464.482	1952.66
464.838	1745.97
465.194	1690.52
465.55	1735.89
465.906	1652.71
466.262	1592.22
466.618	1546.85
466.973	1516.6
467.329	1496.44
467.685	1456.11
468.04	1461.15
468.396	1446.02
468.752	1395.61
469.107	1337.64
469.463	1332.6
469.818	1330.08
470.174	1357.8
470.529	1226.73
470.884	1244.38
471.24	1183.88
471.595	1193.97
471.95	1221.69
472.306	1156.16
472.661	1214.13
473.016	1186.4
473.371	1251.94
473.726	1151.12
474.081	1171.28
474.436	1166.24
474.791	1146.07
475.146	1236.82
475.501	1158.68
475.856	1176.32
476.211	1191.45
476.566	1176.32
476.921	1135.99
477.276	1191.45
477.63	1153.64
477.985	1199.01
478.34	1105.75
478.694	1143.55
479.049	1183.88
479.404	1267.06
479.758	1204.05
480.113	1216.65
480.467	1284.71
480.822	1251.94
481.176	1254.46
481.53	1292.27
481.885	1181.36
482.239	1372.93
482.593	1294.79
482.948	1372.93
483.302	1362.84
483.656	1355.28
484.01	1400.65
484.364	1372.93
484.718	1478.79
485.072	1433.42
485.426	1519.12
485.78	1546.85
486.134	1718.25
486.488	1763.62
486.842	1730.85
487.196	1806.47
487.55	1761.1
487.903	2005.59
488.257	1945.1
488.611	2018.19
488.964	2131.62
489.318	2159.35
489.672	2164.39
490.025	2320.66
490.379	2398.8
490.732	2401.32
491.086	2454.25
491.439	2582.8
491.793	2645.82
492.146	2729
492.499	2849.98
492.853	2902.92
493.206	3054.15
493.559	3250.76
493.912	3318.81
494.265	3449.88
494.618	3510.38
494.972	3646.49
495.325	3712.02
495.678	3853.17
496.031	4158.16
496.383	4140.52
496.736	4135.48
497.089	4465.67
497.442	4541.29
497.795	4639.59
498.148	4962.23
498.5	5037.85
498.853	5211.77
499.206	5257.14
499.558	5579.77
499.911	5662.95
500.264	5824.27
500.616	6008.27
500.969	6396.44
501.321	6560.27
501.673	6769.48
502.026	6978.69
502.378	7233.27
502.73	7240.83
503.083	7427.35
503.435	7699.57
503.787	7870.97
504.139	8181.01
504.491	8191.09
504.844	8501.12
505.196	8551.53
505.548	8914.49
505.9	9277.46
506.252	9446.33
506.604	9789.13
506.955	9839.54
507.307	10073.96
507.659	10378.95
508.011	10968.76
508.363	10890.63
508.714	11349.37
509.066	11193.09
509.418	11669.48
509.769	12037.49
510.121	12266.86
510.472	12249.22
510.824	12430.7
511.175	12811.3
511.527	12960.02
511.878	13501.94
512.23	13534.71
512.581	13688.47
512.932	13743.92
513.283	14154.77
513.635	14316.09
513.986	14353.9
514.337	14789.96
514.688	14951.27
515.039	15072.26
515.39	15654.52
515.741	15956.98
516.092	16335.07
516.443	16294.74
516.794	17000.5
517.145	17164.34
517.496	17600.4
517.847	17769.28
518.197	17633.17
518.548	18202.82
518.899	18331.37
519.249	18868.25
519.6	18749.78
519.951	19163.16
520.301	19029.57
520.652	19372.37
521.002	19684.92
521.352	19725.25
521.703	19664.75
522.053	19770.62
522.404	20123.5
522.754	20136.1
523.104	20385.64
523.454	20625.09
523.804	21230.03
524.155	21033.43
524.505	21736.67
524.855	21603.08
525.205	21683.74
525.555	22162.65
525.905	22457.55
526.255	22760.02
526.605	23506.11
526.954	23294.38
527.304	23785.9
527.654	23710.28
528.004	23811.1
528.354	23964.86
528.703	24015.27
529.053	24340.42
529.402	24174.07
529.752	24368.15
530.101	24337.9
530.451	24148.86
530.8	24058.12
531.15	24547.11
531.499	24501.74
531.849	24607.6
532.198	24647.93
532.547	24557.19
532.896	24819.33
533.246	25222.63
533.595	25421.75
533.944	25149.53
534.293	25583.07
534.642	25908.22
534.991	25986.36
535.34	26314.04
535.689	26493
536.038	26697.16
536.387	27203.8
536.735	27352.51
537.084	27642.38
537.433	27329.83
537.782	27629.78
538.13	27465.94
538.479	27516.35
538.828	27392.84
539.176	27468.46
539.525	27410.49
539.873	27276.9
540.222	27382.76
540.57	27274.38
540.918	27952.41
541.267	27581.89
541.615	27743.2
541.963	28237.24
542.312	27344.95
542.66	27559.2
543.008	28012.9
543.356	27720.52
543.704	27957.45
544.052	28143.97
544.4	28723.71
544.748	28922.83
545.096	28965.68
545.444	28958.12
545.792	29434.51
546.14	29769.75
546.488	29711.77
546.835	29820.16
547.183	29661.36
547.531	30024.32
547.878	29779.83
548.226	30145.31
548.573	29820.16
548.921	30168
549.268	29885.69
549.616	30016.76
549.963	29353.85
550.311	29179.93
550.658	29547.94
551.005	29182.45
551.353	28993.41
551.7	29434.51
552.047	29026.18
552.394	28895.11
552.741	29114.4
553.088	29197.58
553.435	28844.69
553.782	29353.85
554.129	29361.41
554.476	29552.98
554.823	29807.56
555.17	29820.16
555.517	30137.75
555.863	30422.58
556.21	30220.93
556.557	30392.33
556.904	30888.88
557.25	30344.44
557.597	31153.54
557.943	31130.86
558.29	31002.31
558.636	30639.35
558.983	31042.64
559.329	30243.61
559.675	30566.25
560.022	30755.29
560.368	30505.75
560.714	30513.32
561.06	30462.91
561.407	29956.27
561.753	30157.92
562.099	29744.54
562.445	29585.74
562.791	29384.1
563.137	29585.74
563.483	29424.43
563.829	29419.39
564.174	29169.85
564.52	29868.05
564.866	29205.14
565.212	29595.83
565.557	29429.47
565.903	29142.12
566.249	29565.58
566.594	29444.59
566.94	29590.79
567.285	29663.88
567.631	30036.93
567.976	29734.46
568.322	30228.49
568.667	30324.27
569.012	30155.39
569.357	30160.44
569.703	30362.08
570.048	29966.35
570.393	29794.95
570.738	29817.64
571.083	29666.4
571.428	29159.77
571.773	29545.42
572.118	29540.37
572.463	29580.7
572.808	29305.96
573.153	28874.94
573.498	28766.56
573.842	28370.83
574.187	28617.84
574.532	27987.7
574.876	28494.33
575.221	27667.59
575.566	27728.08
575.91	27894.44
576.255	27786.05
576.599	27939.81
576.944	27660.02
577.288	27697.83
577.632	27591.97
577.977	27506.27
578.321	27861.67
578.665	27937.29
579.009	27990.22
579.353	27929.73
579.697	27413.01
580.041	27975.1
580.385	27765.89
580.729	27569.28
581.073	27796.13
581.417	27627.26
581.761	27907.04
582.105	27818.82
582.449	27413.01
582.793	27271.85
583.136	27685.23
583.48	27168.51
583.824	26939.14
584.167	27060.13
584.511	26845.88
584.854	27264.29
585.198	26205.65
585.541	26906.37
585.884	26122.47
586.228	26256.06
586.571	25880.5
586.914	26011.57
587.258	25751.95
587.601	25618.36
587.944	25547.78
588.287	25409.15
588.63	25273.04
588.973	25441.92
589.316	24940.32
589.659	25018.46
590.002	24731.11
590.345	24461.41
590.688	24579.88
591.03	24688.26
591.373	24955.44
591.716	24728.59
592.059	24824.37
592.401	24887.39
592.744	24683.22
593.086	24547.11
593.429	24496.7
593.771	24567.28
594.114	24849.58
594.456	24161.46
594.798	24453.85
595.141	24378.23
595.483	24090.89
595.825	24254.72
596.167	24194.23
596.51	24007.71
596.852	23856.47
597.194	23821.18
597.536	23027.2
597.878	23165.83
598.22	23158.27
598.562	23231.37
598.903	22838.16
599.245	22674.32
599.587	22457.55
599.929	22593.66
600.27	22170.21
600.612	22074.43
600.954	21759.35
601.295	21855.13
601.637	21766.91
601.978	21648.45
602.32	21474.53
602.661	21328.33
603.003	21295.57
603.344	20914.96
603.685	21066.19
604.026	21232.55
604.368	20700.71
604.709	20917.48
605.05	20645.26
605.391	20708.27
605.732	20877.15
606.073	20299.94
606.414	20622.57
606.755	20262.13
607.096	20181.47
607.437	20453.69
607.778	20070.57
608.118	19861.36
608.459	19513.52
608.8	19705.08
609.14	19518.56
609.481	19261.46
609.821	19715.17
610.162	19541.25
610.502	19198.45
610.843	19049.73
611.183	18623.76
611.524	18654
611.864	18412.03
612.204	18356.57
612.544	18134.76
612.885	18147.37
613.225	18074.27
613.565	17844.9
613.905	17890.27
614.245	17368.51
614.585	17464.29
614.925	17217.27
615.265	17232.4
615.605	17338.26
615.944	17118.97
616.284	16798.86
616.624	16917.32
616.964	16647.62
617.303	16503.95
617.643	16667.79
617.982	16256.93
618.322	16675.35
618.661	16400.61
619.001	16388
619.34	16254.41
619.68	16216.6
620.019	15946.9
620.358	16083.01
620.697	16191.4
621.037	16128.38
621.376	15775.5
621.715	15720.05
622.054	15445.31
622.393	15546.13
622.732	15470.51
623.071	15465.47
623.41	15276.43
623.749	15059.66
624.087	15062.18
624.426	15039.49
624.765	14923.55
625.104	14772.31
625.442	14447.16
625.781	14563.11
626.119	14399.27
626.458	14424.47
626.796	14285.84
627.135	14174.94
627.473	13887.59
627.812	13897.67
628.15	13935.48
628.488	13552.35
628.826	13564.96
629.165	13403.64
629.503	13403.64
629.841	13033.12
630.179	13088.57
630.517	12980.18
630.855	12788.62
631.193	12665.11
631.531	12685.28
631.869	12801.22
632.206	12450.86
632.544	12402.97
632.882	12420.62
633.22	12337.44
633.557	12236.61
633.895	12034.97
634.232	11666.96
634.57	12176.12
634.907	11737.54
635.245	11581.26
635.582	11737.54
635.919	11462.8
636.257	11586.3
636.594	11447.67
636.931	11485.48
637.268	11077.15
637.605	11155.29
637.942	11344.33
638.28	11268.71
638.617	11024.22
638.953	11034.3
639.29	10709.14
639.627	10983.89
639.964	10431.88
640.301	10552.87
640.638	10326.02
640.974	10250.4
641.311	10144.53
641.648	10212.59
641.984	10013.46
642.321	10177.3
642.657	10033.63
642.994	10003.38
643.33	9869.79
643.666	9645.46
644.003	9476.58
644.339	9499.27
644.675	9476.58
645.011	9282.5
645.347	8964.9
645.683	9017.84
646.019	8927.1
646.355	8720.41
646.691	8773.34
647.027	8790.98
647.363	8614.54
647.699	8591.86
648.035	8332.24
648.371	8213.77
648.706	8296.95
649.042	8175.96
649.378	7795.36
649.713	7946.59
650.049	7858.37
650.384	7797.88
650.72	7704.62
651.055	7707.14
651.39	7563.46
651.726	7644.12
652.061	7618.92
652.396	7545.82
652.731	7581.11
653.066	7485.33
653.402	7455.08
653.737	7119.84
654.072	7162.69
654.407	7203.02
654.741	7064.39
655.076	7026.58
655.411	7026.58
655.746	7127.4
656.081	6973.65
656.415	6948.44
656.75	6865.26
657.085	6845.1
657.419	6749.32
657.754	6663.62
658.088	6532.55
658.423	6467.01
658.757	6285.53
659.091	6474.57
659.426	6293.09
659.76	6376.27
660.094	6126.73
660.428	6129.26
660.762	5930.13
661.097	6086.41
661.431	5897.36
661.765	5821.75
662.099	5781.42
662.432	6033.47
662.766	5768.81
663.1	5736.05
663.434	5577.25
663.768	5410.89
664.101	5579.77
664.435	5415.93
664.769	5292.42
665.102	5370.56
665.436	5199.16
665.769	5211.77
666.102	5229.41
666.436	4942.06
666.769	5047.93
667.102	4916.86
667.436	4793.35
667.769	4793.35
668.102	4889.13
668.435	4793.35
668.768	4632.03
669.101	4518.61
669.434	4614.39
669.767	4526.17
670.1	4478.28
670.433	4458.11
670.766	4359.81
671.098	4367.37
671.431	4377.45
671.764	4248.91
672.096	4332.08
672.429	4135.48
672.761	4009.45
673.094	4074.99
673.426	3994.33
673.759	3976.68
674.091	4034.66
674.423	4080.03
674.756	3890.98
675.088	3845.61
675.42	3800.24
675.752	4125.4
676.084	3880.9
676.416	3742.27
676.748	3712.02
677.08	3853.17
677.412	3739.75
677.744	3596.08
678.076	3628.84
678.408	3588.51
678.739	3530.54
679.071	3497.77
679.403	3500.29
679.734	3548.18
680.066	3515.42
680.397	3389.39
680.729	3386.87
681.06	3233.11
681.391	3283.52
681.723	3296.13
682.054	3407.03
682.385	3217.99
682.716	3225.55
683.047	3255.8
683.379	3165.06
683.71	3160.02
684.041	2998.7
684.372	3056.67
684.702	3059.19
685.033	2943.25
685.364	2799.57
685.695	2945.77
686.026	2842.42
686.356	2832.34
686.687	2789.49
687.017	2744.12
687.348	2761.76
687.678	2676.07
688.009	2703.79
688.339	2575.24
688.67	2817.22
689	2582.8
689.33	2461.82
689.66	2481.98
689.991	2539.95
690.321	2461.82
690.651	2429.05
690.981	2358.47
691.311	2320.66
691.641	2499.62
691.971	2371.08
692.301	2277.81
692.63	2391.24
692.96	2323.18
693.29	2245.05
693.619	2305.54
693.949	2176.99
694.279	2209.76
694.608	2202.2
694.938	2124.06
695.267	2108.94
695.597	2212.28
695.926	2119.02
696.255	2119.02
696.584	2035.84
696.914	2149.26
697.243	2061.04
697.572	2000.55
697.901	2025.76
698.23	2005.59
698.559	1932.49
698.888	1977.87
699.217	2018.19
699.546	2033.32
699.874	1937.54
700.203	1829.15
700.532	1856.88
700.86	1826.63
701.189	1768.66
701.518	1897.21
701.846	1892.17
702.175	1816.55
702.503	1733.37
702.831	1748.49
703.16	1783.78
703.488	1718.25
703.816	1735.89
704.144	1645.15
704.473	1728.33
704.801	1597.26
705.129	1582.13
705.457	1662.79
705.785	1624.98
706.113	1627.51
706.44	1539.28
706.768	1559.45
707.096	1622.46
707.424	1617.42
707.751	1597.26
708.079	1640.11
708.407	1574.57
708.734	1468.71
709.062	1493.91
709.389	1534.24
709.716	1524.16
710.044	1423.34
710.371	1509.04
710.698	1410.74
711.025	1413.26
711.353	1438.46
711.68	1375.45
712.007	1461.15
712.334	1377.97
712.661	1408.21
712.988	1335.12
713.314	1287.23
713.641	1287.23
713.968	1355.28
714.295	1322.52
714.621	1282.19
714.948	1236.82
715.275	1322.52
715.601	1201.53
715.928	1193.97
716.254	1130.95
716.581	1226.73
716.907	1211.61
717.233	1143.55
717.559	1224.21
717.886	1176.32
718.212	1138.51
718.538	1080.54
718.864	1093.14
719.19	1070.46
719.516	1035.17
719.842	1138.51
720.168	1168.76
720.494	1093.14
720.819	1080.54
721.145	1040.21
721.471	1120.87
721.796	992.32
722.122	1075.5
722.448	954.51
722.773	957.03
723.098	944.43
723.424	1052.81
723.749	934.35
724.075	962.07
724.4	1017.53
724.725	861.25
725.05	848.65
725.375	964.59
725.7	921.74
726.025	871.33
726.35	904.1
726.675	989.8
727	936.87
727.325	954.51
727.65	858.73
727.974	831
728.299	906.62
728.624	828.48
728.948	815.88
729.273	825.96
729.597	762.95
729.922	858.73
730.246	823.44
730.57	823.44
730.895	762.95
731.219	737.74
731.543	775.55
731.867	752.86
732.191	788.15
732.515	757.91
732.839	750.34
733.163	722.62
733.487	717.58
733.811	692.37
734.135	697.41
734.459	833.52
734.782	687.33
735.106	692.37
735.43	720.1
735.753	669.69
736.077	760.43
736.4	689.85
736.724	662.12
737.047	722.62
737.37	684.81
737.694	730.18
738.017	568.86
738.34	712.54
738.663	639.44
738.986	669.69
739.309	672.21
739.632	626.84
739.955	669.69
740.278	631.88
740.601	654.56
740.924	583.99
741.246	624.32
741.569	556.26
741.892	581.47
742.214	500.81
742.537	510.89
742.859	619.27
743.182	616.75
743.504	647
743.827	523.49
744.149	543.66
744.471	561.3
744.793	541.14
745.115	589.03
745.438	546.18
745.76	503.33
746.082	566.34
746.404	526.01
746.725	558.78
747.047	538.62
747.369	490.72
747.691	546.18
748.013	518.45
748.334	520.97
748.656	526.01
748.977	485.68
749.299	480.64
749.62	536.1
749.942	422.67
750.263	410.07
750.584	490.72
750.906	531.05
751.227	515.93
751.548	495.77
751.869	392.42
752.19	485.68
752.511	483.16
752.832	457.96
753.153	520.97
753.474	432.75
753.795	382.34
754.116	432.75
754.436	405.03
754.757	475.6
755.078	367.22
755.398	412.59
755.719	372.26
756.039	475.6
756.36	463
756.68	364.7
757	387.38
757.32	397.46
757.641	321.85
757.961	372.26
758.281	437.79
758.601	357.13
758.921	437.79
759.241	382.34
759.561	359.65
759.881	374.78
760.201	369.74
760.52	394.94
